<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
QE,20070722,7566.79,7566.79,7566.79,7566.79,4980536
QE,20070719,7647.48,7647.48,7647.48,7647.48,5284686
QE,20070718,7756.93,7756.93,7756.93,7756.93,4937438
QE,20070717,7745.41,7745.41,7745.41,7745.41,4958431
QE,20070716,7824.46,7824.46,7824.46,7824.46,5664246
QE,20070715,7877.83,7877.83,7877.83,7877.83,7510913
QE,20070712,7836.39,7836.39,7836.39,7836.39,4641865
QE,20070711,7851.51,7851.51,7851.51,7851.51,5820012
QE,20070710,7911.75,7911.75,7911.75,7911.75,9524035
QE,20070709,7957.72,7957.72,7957.72,7957.72,11758497
QE,20070708,7848.54,7848.54,7848.54,7848.54,17075522
QE,20070705,7711.01,7711.01,7711.01,7711.01,8504037
QE,20070704,7708.06,7708.06,7708.06,7708.06,15444241
QE,20070703,7643.59,7643.59,7643.59,7643.59,16895405
QE,20070702,7519.51,7519.51,7519.51,7519.51,12440500
QE,20070701,7349.17,7349.17,7349.17,7432.54,12183814
QE,20070628,7349.17,7349.17,7349.17,7349.17,8035418
QE,20070627,7322.44,7322.44,7322.44,7322.44,6633850
QE,20070626,7244.63,7244.63,7244.63,7244.63,11142604
QE,20070625,7314.51,7314.51,7314.51,7314.51,14110741
QE,20070624,7341.56,7341.56,7341.56,7341.56,10391108
QE,20070621,7339.24,7339.24,7339.24,7339.24,6302038
QE,20070620,7314.87,7314.87,7314.87,7314.87,7313776
QE,20070619,7292.35,7292.35,7292.35,7292.35,10892112
QE,20070618,7292.91,7292.91,7292.91,7292.91,8529192
QE,20070617,7361.7,7361.7,7361.7,7361.7,10480091
QE,20070614,7391.61,7391.61,7391.61,7391.61,11228245
QE,20070613,7413.34,7413.34,7413.34,7413.34,16013574
QE,20070612,7419.04,7419.04,7419.04,7425.43,21496219
QE,20070611,7419.04,7419.04,7419.04,7419.04,20574523
QE,20070610,7435.55,7435.55,7435.55,7435.55,24003281
QE,20070607,7373.79,7373.79,7373.79,7373.79,19633799
