<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
ADX,20150114,4510.06,4539.07,4501.96,4506.32,107361910
ADX,20150113,4449.43,4512.83,4413.96,4510.06,96905428
ADX,20150112,4480.06,4506.1,4449.05,4449.43,94747890
ADX,20150111,4478.76,4495.7,4456.21,4480.06,76257765
ADX,20150108,4424.64,4516.45,4424.64,4478.76,171770284
ADX,20150107,4311.89,4424.7,4306.04,4424.64,130365414
ADX,20150106,4429.79,4435.48,4295.57,4311.89,111950956
ADX,20150105,4450.57,4450.57,4416.96,4429.79,86559667
ADX,20150104,4528.93,4528.93,4446.98,4450.57,61779686
ADX,20141231,4444.03,4554.09,4424.24,4528.93,216283701
ADX,20141230,4543.14,4543.14,4416.47,4444.03,183805380
ADX,20141229,4595.95,4605.72,4543.14,4543.14,230058965
ADX,20141228,4536.55,4603.6,4529.62,4595.95,319891187
ADX,20141225,4533.72,4559.8,4517.48,4536.55,387984045
ADX,20141224,4470.15,4544.73,4469.82,4533.72,443042423
ADX,20141223,4478.48,4515.04,4466.22,4470.15,353512711
ADX,20141222,4516.65,4522.94,4461.41,4478.48,308838734
ADX,20141221,4365.19,4559.15,4365.19,4516.65,475824811
ADX,20141218,4090.99,4402.23,4090.99,4365.19,297788447
ADX,20141217,3892.08,4090.99,3881.51,4090.99,267146649
ADX,20141216,4180.76,4180.76,3876.44,3892.08,222671043
ADX,20141215,4209.75,4353.17,4180.76,4180.76,276907408
ADX,20141214,4368.31,4368.31,4183.9,4209.75,144012818
ADX,20141211,4582.91,4582.91,4368.31,4368.31,187296996
ADX,20141210,4566.31,4620.38,4557.57,4582.91,80127905
ADX,20141209,4676.34,4676.34,4486.56,4566.31,170382788
ADX,20141208,4717.07,4742.03,4671.49,4676.34,180081786
ADX,20141207,4702.14,4741.32,4695.12,4717.07,73368330
ADX,20141204,4666.01,4794.38,4666.01,4702.14,128352785
ADX,20141201,4675,4679.01,4618.72,4666.01,293953398
ADX,20141130,4797.9,4809.49,4611.07,4675,121381838
