<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
TASI,20000425,2003.48,2003.48,2003.48,2003.48,1764662
TASI,20000424,1997.23,1997.23,1997.23,1997.23,2038105
TASI,20000423,2001.5,2001.5,2001.5,2001.5,1904011
TASI,20000422,2005.65,2005.65,2005.65,2005.65,2273976
TASI,20000420,2007,2007,2007,2007,1404919
TASI,20000419,1995.13,1995.13,1995.13,1995.13,2274649
TASI,20000418,1967.62,1967.62,1967.62,1967.62,1575150
TASI,20000417,1959.6,1959.6,1959.6,1959.6,1435039
TASI,20000416,1967.31,1967.31,1967.31,1967.31,1223500
TASI,20000415,1948.06,1948.06,1948.06,1948.06,1596645
TASI,20000413,1991.91,1991.91,1991.91,1991.91,852366
TASI,20000412,1990.75,1990.75,1990.75,1990.75,1639104
TASI,20000411,2009.83,2009.83,2009.83,2009.83,1250228
TASI,20000410,2019.01,2019.01,2019.01,2019.01,1350774
TASI,20000409,2030.08,2030.08,2030.08,2030.08,1482956
TASI,20000408,2029.2,2029.2,2029.2,2029.2,1521020
TASI,20000406,2035.42,2035.42,2035.42,2035.42,679001
TASI,20000405,2032.77,2032.77,2032.77,2032.77,1774455
TASI,20000404,2046.07,2046.07,2046.07,2046.07,1868042
TASI,20000403,2042.15,2042.15,2042.15,2042.15,1637533
TASI,20000402,2034.23,2034.23,2034.23,2034.23,2437988
TASI,20000401,1998.72,1998.72,1998.72,1998.72,1419988
TASI,20000330,1987.57,1987.57,1987.57,1987.57,897590
TASI,20000329,1988.14,1988.14,1988.14,1988.14,1245327
TASI,20000328,2005.13,2005.13,2005.13,2005.13,683901
TASI,20000327,2006.87,2006.87,2006.87,2006.87,617117
TASI,20000326,2009.7,2009.7,2009.7,2009.7,1281480
TASI,20000325,2014.02,2014.02,2014.02,2014.02,1110980
TASI,20000323,2006.99,2006.99,2006.99,2006.99,555810
TASI,20000322,2006.35,2006.35,2006.35,2006.35,919195
TASI,20000321,2006.28,2006.28,2006.28,2006.28,1542087
TASI,20000313,2022.13,2022.13,2022.13,2022.13,1832600
TASI,20000312,2020.29,2020.29,2020.29,2020.29,2023088
TASI,20000311,2012.72,2012.72,2012.72,2012.72,1891346
TASI,20000309,2004.29,2004.29,2004.29,2004.29,1266600
TASI,20000308,2007.62,2007.62,2007.62,2007.62,2393556
TASI,20000307,2010.71,2010.71,2010.71,2010.71,2681929
TASI,20000306,2003.24,2003.24,2003.24,2003.24,3787455
TASI,20000305,2011.84,2011.84,2011.84,2011.84,3499478
TASI,20000304,2018.76,2018.76,2018.76,2018.76,3702481
TASI,20000302,2015.77,2015.77,2015.77,2015.77,1555145
TASI,20000301,2012.14,2012.14,2012.14,2012.14,2796890
TASI,20000229,2012.66,2012.66,2012.66,2012.66,2845921
TASI,20000228,2013.96,2013.96,2013.96,2013.96,2156148
TASI,20000227,2001.9,2001.9,2001.9,2001.9,2144956
TASI,20000226,1995.56,1995.56,1995.56,1995.56,1748697
TASI,20000224,1996.06,1996.06,1996.06,1996.06,1257417
